customer_id,age,location,tenure_months,avg_call_duration,calls_per_day,data_usage_mb_per_day,monthly_charge,payment_delay_days,num_complaints,days_since_last_activity,churn,usage_intensity,engagement_score,revenue_risk,complaint_ratio
1,0.814377832939126,1.355499916252382,-0.06771600690322022,0.8389735732166231,0.7438539438496383,0.34303649078371323,-1.2396960713985021,0.4160652137526508,-0.024639487819362246,-1.1860787238594162,0,0.6240738012228084,-5.841024766778308,-1.329740809214784,-0.02642916536356796
2,-0.18748122505208964,-0.4627427614838781,0.3412676413474631,0.7569720637989362,-0.4662268386154947,-1.6691932391102673,1.581802889422584,-0.39497808790943667,-0.7286248540868522,1.669414690826939,1,-0.3529206922252246,-0.799958165010415,1.179334266077928,-0.5432359893174353
3,-0.38785303665033277,-0.4627427614838781,-1.0609620097977368,-1.591216210759849,0.2252478942217242,0.08585275706651171,-0.3943731653594158,1.4588351730324776,0.6793458784481277,-0.894701844809788,1,-0.3584181007251273,2.954473900575556,6.469162789545314,-11.143757902702022
4,-0.788596659846819,-1.3718641003520082,0.9839562314556798,-0.3592084165701025,1.4353286766868572,1.6817025323886705,-0.16244572915734243,-1.2060213895715242,-0.024639487819362246,-1.4191802270991185,0,-0.5155821412103465,-7.4360167955595875,-0.08187969400824524,-0.012419370663879827
5,-0.38785303665033277,-0.4627427614838781,0.5165463477406131,1.5824695626103973,1.2624599934775524,1.620442321241881,1.0218910046864385,-0.7425680743360457,-0.7286248540868522,1.2614870601574597,1,1.9978045136915474,1.2747816980737916,0.6738277443408677,-0.4804501063698942
6,-1.6568745101058726,1.355499916252382,-0.12614224236760355,0.6719275704533934,0.7438539438496383,0.38250377415951253,1.1078561791181236,-1.4377480471892634,-1.432610220354342,0.27080567138872425,1,0.4998159732630624,0.886333562533033,1.2677763279457692,-1.6394089402328045
7,1.5490744754660175,1.355499916252382,-1.5283718935128034,-0.21285543832733764,-1.503438937871323,-1.017017788741835,0.1874718797957921,1.5746985018413473,-0.7286248540868522,-0.31194808671053187,0,0.3200151541189874,-3.6631781380611974,-0.35481046985564024,1.379000024476503
8,1.1483308522695312,-1.3718641003520082,-1.1778144807265034,0.3793046612446573,-1.1577015714527137,1.4681248952859862,-1.4737874666042214,0.8795185289881293,0.6793458784481277,1.494588563397162,1,-0.439121602382279,0.12443868635817609,8.28834333729577,-3.820531801867307
9,0.8811684368052071,-0.4627427614838781,-0.8272570679402035,-0.7400993385285596,0.3981165774310289,1.1439233362865768,-0.5438135007269695,1.4588351730324776,0.6793458784481277,1.669414690826939,1,-0.2946458156139586,0.5776696738114931,-3.1481085462803398,3.932698550079988
10,1.2151214561356123,-0.4627427614838781,-0.06771600690322022,-1.1037446439925294,0.7438539438496383,-1.6864171396099297,-0.31276579486662054,-1.6694747048070027,0.6793458784481277,-1.3609048512891928,1,-0.821024806436758,2.6116667381814054,-0.3354833904502665,0.7286898450240851
11,-0.18748122505208964,0.44637857738425196,-1.1193882452621202,0.7528062888873236,1.4353286766868572,0.7967699253708009,0.8931836363720879,-1.2060213895715242,-0.7286248540868522,0.44563179881850107,1,1.080524454430186,1.5440298171926818,-7.481336495155602,6.102986541825253
12,0.9479590406712881,1.355499916252382,-1.3530931871196534,0.46636852902524584,-0.29335815540619,-0.589016440493994,-1.5602261481914006,0.8795185289881293,1.3833312447156176,0.21253029557879863,1,-0.1368130114143443,-0.7277134428043174,4.4187376168849255,-3.9177511636520057
13,1.1483308522695312,1.355499916252382,-0.47669965515390356,-0.05153883513182496,-1.3305702546620184,-1.324548143006747,0.6920276914886453,-1.6694747048070027,1.3833312447156176,-0.31194808671053187,1,0.06857604098633611,-3.858892543405717,1.3224292670630131,2.6434747432135897
14,-0.8553872637129001,0.44637857738425196,-0.18456847783198688,0.7658515526393315,-0.29335815540619,-1.354844075875794,-0.25752420361400163,0.4160652137526508,-1.432610220354342,1.203211684347534,1,-0.2246687987972409,-0.7480907272739378,-0.31581340261327406,-1.7568737305438191
15,0.3468436058765587,1.355499916252382,-0.009289771438836886,-0.8157092037109287,-0.9848328882434089,-0.31233581137813277,0.838690199409659,-1.321884718380394,1.3833312447156176,0.037704168149021784,1,0.8033372510573651,-1.2500370909517817,0.8465544971991588,1.3963025765108625
16,-1.3229214907754674,0.44637857738425196,1.217661173313213,0.46998818636928325,-1.503438937871323,-0.7117688088941645,-1.4148478427171427,1.4588351730324776,0.6793458784481277,0.7370086778681291,1,-0.7065985397271046,-1.2753003338384372,-0.6379909878673407,0.30633438805855834
17,1.1483308522695312,1.355499916252382,-0.009289771438836886,-0.558431139872909,0.05237921101241947,-1.3158677405029107,-0.54539253320691,1.6905618306502168,-1.432610220354342,-1.7688324819586723,0,-0.029250182511309036,1.643385989977474,-0.5505066138249114,-1.4460436352160844
18,0.012890586546153498,-1.3718641003520082,1.568218586099513,-0.46168092541860023,1.608197359896162,-0.6799268348547547,-1.2097536339966062,1.342971844223608,-1.432610220354342,0.32908104719864983,1,-0.7424740453726097,0.6984303380128363,-0.47104776849774377,-0.5578225420952668
19,0.41363420974263976,0.44637857738425196,0.691825054133763,-0.833420474871595,0.2252478942217242,-1.1550384559325175,-1.022177336997667,0.9953818577969991,-1.432610220354342,1.203211684347534,1,-0.18772620696609618,-0.4220159907086479,-0.6041861920061442,-0.8467839017124957
20,1.4822838715999365,-1.3718641003520082,1.1008087023844464,-0.8239917282492198,1.608197359896162,0.6829337398183198,0.6886504629033968,-1.2060213895715242,-1.432610220354342,1.4363131875872364,1,-1.3251413219466712,0.9404091031430433,0.3278025562830967,-0.6819327332033184
21,-0.655015452114657,0.44637857738425196,1.1008087023844464,0.05289091322747582,-1.503438937871323,-1.5616527799091535,-0.8145848619138676,-1.6694747048070027,-1.432610220354342,-0.7198757173800112,1,-0.07951825840576056,-10.94189939234408,-0.387748232853997,-0.6819327332033184
22,-1.6568745101058726,-0.4627427614838781,0.8086775250625298,-0.8405172142188382,-0.8119642050341042,0.5988043226479212,0.8597276558878494,1.342971844223608,-1.432610220354342,0.3873564230085754,1,0.6824698916606787,-0.15364464304272402,0.4753349582635671,-0.7920760890224551
23,-0.18748122505208964,-0.4627427614838781,1.2760874087775964,0.501442002499779,-1.503438937871323,0.12414296790374726,-1.4675569167121476,-1.6694747048070027,-1.432610220354342,1.669414690826939,1,-0.7538874316423371,-0.5167035210779833,-0.6447717741649998,-0.629417927813126
24,-1.3897120946415484,1.355499916252382,-0.06771600690322022,0.3552848144981371,-1.3305702546620184,0.6177015953117125,-1.723057832933758,-1.4377480471892634,-0.024639487819362246,-0.6616003415700855,0,-0.47273140610433423,-2.106587999106823,-1.848211323687168,-0.02642916536356796
25,0.3468436058765587,0.44637857738425196,1.2760874087775964,0.6982344969276898,-0.29335815540619,-0.3946511512439377,1.4667789785773424,-1.6694747048070027,-0.024639487819362246,-0.19539733509068066,0,-0.20483278405967612,-0.8550920058506989,0.6444299867047268,-0.010825369765827764
26,-0.1206906211860086,-1.3718641003520082,-0.4182734196895202,-0.7860594003997639,-0.12048947219688524,0.5565059097282206,1.0524839274603914,1.1112451866058686,0.6793458784481277,1.669414690826939,1,0.09471188226956763,0.1633378429472361,1.8092415974849532,1.1678095886310478
27,1.4822838715999365,-1.3718641003520082,-1.7036505999059535,1.6391468368021425,0.9167226270589431,0.20252901938713147,1.279253714142385,0.8795185289881293,-1.432610220354342,0.5621825504383523,1,1.5026429943686168,0.7164666166140506,-1.818024051018167,2.0359681645205985
28,0.5472154174748018,0.44637857738425196,1.042382466920063,1.4049859171771661,0.9167226270589431,1.3470312839696705,0.9230150931699213,0.9953818577969991,0.6793458784481277,-1.1860787238594162,1,1.2879823809754705,-12.165570915774856,0.45193058015320653,0.332624221687816
29,1.4822838715999365,1.355499916252382,0.3412676413474631,0.6229925179327539,-0.8119642050341042,0.2804778612999746,-0.48997792931496675,1.1112451866058686,-0.024639487819362246,-0.3702234625204575,0,-0.5058476245654634,-0.8439284604999978,-0.36530958789308116,-0.018370299155662136
30,0.14647179427831558,-1.3718641003520082,0.9255299959912964,-0.005608170203442262,1.2624599934775524,-0.17991734058835157,1.6669015566334913,-1.321884718380394,-1.432610220354342,-1.5940063545288954,0,-0.007080090518458722,-1.8224428823623648,0.8656845440495676,-0.7440082591997271
31,0.41363420974263976,-1.3718641003520082,-0.5351258906182869,0.8886703159737239,0.9167226270589431,0.5204743876920345,1.163421827128635,0.1843385561349115,-1.432610220354342,0.9701101811078315,1,0.8146641866487333,0.7295008312392018,2.5026599753554715,-3.0817165151652066
32,-0.9889684714450622,0.44637857738425196,1.217661173313213,0.3517811102701244,0.5709852606403336,1.666602202463714,-0.0931840640819789,-0.8584314031449153,-0.024639487819362246,-0.2536727109006063,0,0.2008618289359329,2.9981316451716293,-0.04201907180561797,-0.011110573660155013
33,0.4804248136087208,-0.4627427614838781,-0.009289771438836886,0.30733086351648575,-1.6763076210806278,-0.026431185819233552,-1.1037178795847449,1.5746985018413473,-0.024639487819362246,-1.5940063545288954,0,-0.5151810687059754,2.8665329822107686,-1.1140673102645826,-0.024870529352610887
34,0.5472154174748018,1.355499916252382,1.1008087023844464,1.7390073234054342,1.0895913102682477,-0.10500663522796101,-0.8114167424537434,-1.0901580607626546,-0.024639487819362246,1.669414690826939,1,1.8948072680754056,0.3688391610429323,-0.38624018528330273,-0.011728572806936725
35,0.9479590406712881,-0.4627427614838781,-0.3598471842251369,0.22458358818177793,1.0895913102682477,0.25125848274081125,1.6179316795192205,0.5319285425615204,1.3833312447156176,-0.6033249657601599,1,0.24470432611172796,3.3802222909706647,2.5274147666769538,2.160939092396533
36,0.3468436058765587,0.44637857738425196,0.1659889349543131,-1.0892587391177215,-1.3305702546620184,0.19733482029731056,1.4647848947183064,1.2271085154147383,-0.024639487819362246,0.5039071746284267,1,1.4493352779006958,-0.7535275138538378,1.2562596872119554,-0.02113183674451224
37,1.2819120600016933,1.355499916252382,1.1592349378488298,1.7235929446963105,0.7438539438496383,-1.25322488048183,0.01631963304705077,-1.5536113759981331,-0.7286248540868522,-0.8364264689998624,0,1.2821014095037622,-3.1140181025484077,0.007558062701277633,-0.3374458431155044
38,0.8811684368052071,-0.4627427614838781,-1.2362407161908868,0.7598461320516701,0.05237921101241947,0.18347628092734786,-0.7526572330497875,1.2271085154147383,-0.024639487819362246,1.0866609327276828,1,0.03980014088770518,0.11303009906427733,3.1859759197547755,0.10429822689604906
39,-0.1206906211860086,1.355499916252382,-1.0025357743333536,0.04890512481682845,-0.6390955218247995,1.037955998340301,0.4726533228640508,-0.16325143029169742,0.6793458784481277,1.1449363085376083,1,-0.03125504626471793,0.1859544616443366,-186.39407957054175,-267.90470646876486
40,-0.2542718289181707,0.44637857738425196,-0.12614224236760355,-1.34810686059942,-1.503438937871323,0.27210109366998886,-1.6559621998829281,1.1112451866058686,-0.7286248540868522,-0.5450495899502343,0,2.026796346636636,-2.7065320021728123,-1.895002001663911,-0.8338025813960457
41,-0.32106243278425173,-0.4627427614838781,1.2760874087775964,1.1495695536138602,-0.12048947219688524,-0.48705116453390823,-1.340084583145351,-1.6694747048070027,1.3833312447156176,1.669414690826939,1,-0.138511028768543,-0.22759320191745397,-0.5887667485780178,0.6077671882814705
42,1.1483308522695312,1.355499916252382,-1.4699456580484203,-1.377705505979203,-0.6390955218247995,-1.5609462577136335,0.061473045150271265,-0.047388101482827766,-0.024639487819362246,1.3780378117773109,1,0.880485419264678,-0.925150041198947,-0.1308088373569726,0.05243050424528776
43,0.8811684368052071,1.355499916252382,-0.8272570679402035,1.6532615215882762,0.3981165774310289,0.7466026736401696,-1.638194631553425,0.9953818577969991,-0.024639487819362246,-0.19539733509068066,0,0.6581908185731397,1.4227137206912075,-9.483424948387174,-0.14263673497699497
44,-0.053900017319927544,-0.4627427614838781,-0.2429947132963702,0.6898776849487156,-0.29335815540619,-1.5382789393895722,1.3921890241839603,-0.047388101482827766,-0.7286248540868522,0.037704168149021784,1,-0.20238124511244787,-1.7650859956194431,1.8390743745611478,-0.9625095978650825
45,1.4154932677338554,-0.4627427614838781,0.5749725832049964,-0.7106707531935775,0.3981165774310289,1.5829641096720117,0.7774886925264896,-1.2060213895715242,1.3833312447156176,1.3780378117773109,1,-0.28292980794175854,0.8330736699356389,0.493652207547852,0.8783208415606845
46,-1.5900839062397916,1.355499916252382,-0.2429947132963702,-1.1264394321835454,0.9167226270589431,-1.322562619327251,-0.5953756942547471,1.4588351730324776,1.3833312447156176,0.911834805297906,1,-1.0326325154940839,-0.21227775074691618,-0.7864881589497258,1.8273732944974752
47,1.4822838715999365,-1.3718641003520082,0.9255299959912964,-1.0692479356526856,1.608197359896162,-1.681109796875542,0.8657763427043462,0.6477918713703901,0.6793458784481277,0.0959795439589474,1,-1.7195617071910705,-0.06652718783053399,0.44963015092300834,0.3528098133305831
48,0.21326239814439663,-0.4627427614838781,-0.4182734196895202,1.5833614987244307,-0.12048947219688524,1.3456179014773821,-0.8761282493043617,-0.6267047455271759,-0.7286248540868522,-0.7198757173800112,0,-0.19077839127817584,4.373517418132875,-1.5060825462655556,-1.2525211650084298
49,0.3468436058765587,-0.4627427614838781,1.5097923506351296,0.6743280022972349,-0.9848328882434089,0.40288284752184866,1.4916059963830623,-1.5536113759981331,-1.432610220354342,-0.19539733509068066,0,-0.6641003941257939,-0.7232763028284867,0.5943145041483593,-0.5708082662662529
50,0.3468436058765587,0.44637857738425196,-0.5935521260826702,-0.3396418366549744,0.2252478942217242,0.4983890575045175,-0.19194717061315597,0.4160652137526508,-0.024639487819362246,0.32908104719864983,1,-0.0765036084961318,0.5444641267373999,-0.472255319638349,-0.06062151975821096
51,-0.9889684714450622,0.44637857738425196,-1.7036505999059535,0.5629912565760377,-1.6763076210806278,-1.0213943607777078,-0.8308274174885703,-0.39497808790943667,-0.7286248540868522,1.1449363085376083,1,-0.9437465340001711,-1.2577072667008915,1.1807385904305554,1.0354924079994199
